companyName,productName,productType,indicationOrUse,sourceType,regulatoryOrDirectoryId,approvalOrListingDate,status,sourceUrl,categories,evidenceStrength
深圳京柏医疗科技股份有限公司,盆底康复治疗仪,digital_health_or_medical_device_software,NMPA UDI 06951740550628; GS1; BFD10系列,nmpa_udi,06951740550628,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0695174055062820260430021227521,rehabilitation,strong_official_product
深圳京柏医疗科技股份有限公司,盆底康复治疗仪,digital_health_or_medical_device_software,NMPA UDI 06951740550635; GS1; BFE10系列,nmpa_udi,06951740550635,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0695174055063520260430021753276,rehabilitation,strong_official_product
深圳京柏医疗科技股份有限公司,盆底康复治疗仪,digital_health_or_medical_device_software,粤械注准20252090764; 适用于产妇催乳治疗，促进产后排尿、子宫复旧、产后恢复。对患者盆底肌表面肌电信号进行采集、分析、评估，通过神经肌肉电刺激和生物反馈进行盆底功能障碍的辅助治疗。适用于产后盆底功能康复，尿失禁(含产后压力性尿失禁)，轻度盆腔器官膨出和脱垂的辅助治疗，慢性盆腔疼痛的缓解，辅助改善盆底肌松弛，辅助治疗阴道松弛。,nmpa_udi_detail,粤械注准20252090764,,,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0695174055061120260430020307433,rehabilitation,strong_official_product
深圳市亚辉龙生物科技股份有限公司,自身免疫性糖尿病抗体谱检测试剂盒（免疫印迹法）,digital_health_or_medical_device_software,NMPA UDI 06925912703280; GS1; 型号：4S-24T；规格：24人份/盒,nmpa_udi,06925912703280,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=1f59cb8b-b489-41ac-8ddf-c5f2d5198b24,chronic_disease_management,strong_official_product
深圳市亚辉龙生物科技股份有限公司,自身免疫性糖尿病抗体谱检测试剂盒（免疫印迹法）,digital_health_or_medical_device_software,NMPA UDI 06925912703259; GS1; 型号：5S-24T；规格：24人份/盒,nmpa_udi,06925912703259,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=21f144be-e93a-432b-bc05-03bfcaa9d6e4,chronic_disease_management,strong_official_product
深圳市亚辉龙生物科技股份有限公司,自身免疫性糖尿病抗体谱检测试剂盒（免疫印迹法）,digital_health_or_medical_device_software,NMPA UDI 06925912703273; GS1; 型号：5S-24T；规格：24人份/盒,nmpa_udi,06925912703273,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=26aa01f0-0595-4238-bf08-8c2c6eb4b632,chronic_disease_management,strong_official_product
深圳市亚辉龙生物科技股份有限公司,自身免疫性糖尿病抗体谱检测试剂盒（免疫印迹法）,digital_health_or_medical_device_software,NMPA UDI 06925912703266; GS1; 型号：4S-24T；规格：24人份/盒,nmpa_udi,06925912703266,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=a20e27d9-1d6e-4992-a0bd-18c9a3a58c14,chronic_disease_management,strong_official_product
深圳市伯劳特生物制品有限公司,糖尿病自身抗体免疫印迹试剂盒（免疫印迹法）,digital_health_or_medical_device_software,NMPA UDI 06940767500167; GS1; 40人份/盒（20人份/管X2管）,nmpa_udi,06940767500167,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694076750016720240529031730243,chronic_disease_management,strong_official_product
深圳市伯劳特生物制品有限公司,糖尿病自身抗体免疫印迹试剂盒（免疫印迹法）,digital_health_or_medical_device_software,NMPA UDI 06940767500051; GS1; 40人份/盒（8条/板X5板）,nmpa_udi,06940767500051,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694076750005120240529030448829,chronic_disease_management,strong_official_product
深圳市伯劳特生物制品有限公司,糖尿病自身抗体检测试剂盒（斑点印迹法）,digital_health_or_medical_device_software,NMPA UDI 06940767500068; GS1; 40人份/盒（8条/板X5板）,nmpa_udi,06940767500068,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694076750006820240529040030744,chronic_disease_management,strong_official_product
深圳市伯劳特生物制品有限公司,糖尿病自身抗体检测试剂盒（斑点印迹法）,digital_health_or_medical_device_software,NMPA UDI 06940767500174; GS1; 40人份/盒（40人份/管）,nmpa_udi,06940767500174,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694076750017420240529041546642,chronic_disease_management,strong_official_product
深圳市保身欣科技电子有限公司,臂式电子血压计,remote_patient_monitoring,NMPA UDI 06920485308078; GS1; S22,nmpa_udi,06920485308078,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0692048530807820260512095841386,remote_patient_monitoring,strong_official_product
深圳市保身欣科技电子有限公司,臂式电子血压计,remote_patient_monitoring,NMPA UDI 06920485308085; GS1; S22 Air,nmpa_udi,06920485308085,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0692048530808520260512095711453,remote_patient_monitoring,strong_official_product
深圳市保身欣科技电子有限公司,臂式电子血压计,remote_patient_monitoring,NMPA UDI 06920485308061; GS1; S21 Air,nmpa_udi,06920485308061,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0692048530806120260512100049355,remote_patient_monitoring,strong_official_product
深圳市保身欣科技电子有限公司,臂式电子血压计,remote_patient_monitoring,NMPA UDI 06920485308047; GS1; S21,nmpa_udi,06920485308047,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0692048530804720260512100129225,remote_patient_monitoring,strong_official_product
深圳市埃微医疗信息技术有限公司,远程动态心电记录仪,remote_patient_monitoring,NMPA UDI 06979966220033; GS1; R-103A3,nmpa_udi,06979966220033,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697996622003320260407051218149,remote_patient_monitoring,strong_official_product
深圳市埃微医疗信息技术有限公司,远程动态心电记录仪,remote_patient_monitoring,NMPA UDI 06979966220026; GS1; R-103A2,nmpa_udi,06979966220026,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697996622002620260407050911285,remote_patient_monitoring,strong_official_product
深圳市埃微医疗信息技术有限公司,远程动态心电记录仪,remote_patient_monitoring,NMPA UDI 06979966220019; GS1; R-103A1,nmpa_udi,06979966220019,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697996622001920260407050539667,remote_patient_monitoring,strong_official_product
深圳市埃微医疗信息技术有限公司,远程动态心电记录仪,remote_patient_monitoring,NMPA UDI 06979966220002; GS1; R-103A,nmpa_udi,06979966220002,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697996622000220260407050204997,remote_patient_monitoring,strong_official_product
深圳市埃微医疗信息技术有限公司,远程动态心电记录仪,samd_or_medical_software,粤械注准20262070254; 由主机、穿戴式心电传感器、导联线、充电线和移动端软件组成。,nmpa_udi_detail,粤械注准20262070254,,,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697996622003320260407051218149,samd; remote_patient_monitoring,strong_official_product
深圳市埃微医疗信息技术有限公司,远程动态心电记录仪-穿戴式心电传感器,remote_patient_monitoring,NMPA UDI 06979966220057; GS1; DL-00B2,nmpa_udi,06979966220057,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697996622005720260407052252779,remote_patient_monitoring,strong_official_product
深圳市埃微医疗信息技术有限公司,远程动态心电记录仪-穿戴式心电传感器,remote_patient_monitoring,NMPA UDI 06979966220040; GS1; DL-00B1,nmpa_udi,06979966220040,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697996622004020260407051922060,remote_patient_monitoring,strong_official_product
深圳市埃微医疗信息技术有限公司,远程动态心电记录仪-穿戴式心电传感器,remote_patient_monitoring,粤械注准20262070254; 穿戴式心电传感器,nmpa_udi_detail,粤械注准20262070254,,,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697996622005720260407052252779,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725537299; GS1; A1003-EE0,nmpa_udi,06946725537299,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672553729920260513090518523,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725537305; GS1; A4017-EE0,nmpa_udi,06946725537305,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672553730520260513090603248,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725537480; GS1; A1020-EE0,nmpa_udi,06946725537480,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672553748020260513092714089,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725537497; GS1; A2020-EE0,nmpa_udi,06946725537497,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672553749720260513092756596,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725509852; GS1; A2020-EE1,nmpa_udi,06946725509852,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550985220260513093325229,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725509869; GS1; A3020-EE0,nmpa_udi,06946725509869,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550986920260513093427648,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725509876; GS1; A3020-EE1,nmpa_udi,06946725509876,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550987620260513093552701,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725538111; GS1; A1003-EE1,nmpa_udi,06946725538111,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672553811120260513093846450,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725538319; GS1; A2012-EE1,nmpa_udi,06946725538319,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672553831920260513094049938,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725540336; GS1; A2008-EE0,nmpa_udi,06946725540336,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672554033620260513094228021,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725545713; GS1; A2029-EE1,nmpa_udi,06946725545713,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672554571320260513094256388,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725546208; GS1; A3016-EE1,nmpa_udi,06946725546208,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672554620820260513094601594,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725509951; GS1; A3010-EE0,nmpa_udi,06946725509951,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550995120260513094921154,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725509968; GS1; A3010-EE1,nmpa_udi,06946725509968,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550996820260513095058885,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725509975; GS1; A2010-EE0,nmpa_udi,06946725509975,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550997520260513095312262,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725509982; GS1; A2010-EE1,nmpa_udi,06946725509982,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550998220260513095407504,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725509999; GS1; A1006-EE0,nmpa_udi,06946725509999,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550999920260513095451414,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725510001; GS1; A1006-EE1,nmpa_udi,06946725510001,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551000120260513095524508,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725510018; GS1; A3030-EE0,nmpa_udi,06946725510018,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551001820260513095553848,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725510032; GS1; A2015-EE0,nmpa_udi,06946725510032,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551003220260513095622318,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725510049; GS1; A1024-EE0,nmpa_udi,06946725510049,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551004920260513095647360,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725510056; GS1; A1024-EE1,nmpa_udi,06946725510056,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551005620260513095706049,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725510063; GS1; A1027-EE1,nmpa_udi,06946725510063,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551006320260513095732230,remote_patient_monitoring,strong_official_product
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,NMPA UDI 06946725509159; GS1; A1017-EE0,nmpa_udi,06946725509159,,--,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550915920260513100932530,remote_patient_monitoring,strong_official_product
